id,drug9,drug10,drug
34688|5091-30901|DQ878591,S,I,TDF_SIR
34693|5100-30929|DQ878596,I,R,TDF_SIR
34704|6011-30303|DQ878607,I,S,TDF_SIR
34710|6017-30320|DQ878616,I,S,TDF_SIR
34712|6019-30328|DQ878618,I,R,TDF_SIR
34717|6024-30407|DQ878623,I,R,TDF_SIR
34720|6027-30409|DQ878626,I,R,TDF_SIR
34723|6030-30411|DQ878629,I,S,TDF_SIR
34730|6037-30428|DQ878636,I,S,TDF_SIR
34735|6042-30430|DQ878641,I,R,TDF_SIR
34738|6045-30515|DQ878644,I,S,TDF_SIR
34749|6056-30709|DQ878655,I,R,TDF_SIR
34759|6067-30917|DQ878665,I,R,TDF_SIR
34762|6070-30926|DQ878668,I,R,TDF_SIR
34764|6072-30611|DQ878670,I,R,TDF_SIR
34765|6073-40108|DQ878672,I,R,TDF_SIR
34772|6084-30526|DQ878679,I,S,TDF_SIR
34775|6087-30528|DQ878682,I,R,TDF_SIR
34778|6090-30619|DQ878685,I,R,TDF_SIR
34784|6096-30904|DQ878691,I,R,TDF_SIR
34788|6100-30618|DQ878695,I,R,TDF_SIR
34790|6105-30613|DQ878697,I,R,TDF_SIR
34792|6107-30924|DQ878699,I,S,TDF_SIR
34802|6123-30821|DQ878709,I,R,TDF_SIR
34812|6138-30626|DQ878719,I,R,TDF_SIR
34813|6139-30902|DQ878720,I,S,TDF_SIR
34815|6141-30909|DQ878722,I,S,TDF_SIR
34817|6148-30826|DQ878724,I,R,TDF_SIR
34820|6151-30910|DQ878727,I,R,TDF_SIR
34825|6156-30701|DQ878732,I,R,TDF_SIR
34834|6165-30903|DQ878741,I,R,TDF_SIR
34835|6166-30729|DQ878742,I,R,TDF_SIR
34837|6171-30724|DQ878744,I,R,TDF_SIR
34838|6172-30724|DQ878745,I,R,TDF_SIR
34840|6174-30923|DQ878747,I,R,TDF_SIR
34843|6178-30731|DQ878750,S,I,TDF_SIR
34844|6179-30731|DQ878751,S,I,TDF_SIR
34853|6188-30723|DQ878760,I,R,TDF_SIR
34855|6190-30723|DQ878762,I,R,TDF_SIR
34856|6191-30724|DQ878763,I,S,TDF_SIR
34857|6192-30724|DQ878764,I,R,TDF_SIR
34859|6194-30724|DQ878766,I,R,TDF_SIR
34860|6195-30721|DQ878767,I,R,TDF_SIR
34866|6201-30729|DQ878773,I,R,TDF_SIR
34867|6202-30729|DQ878774,I,R,TDF_SIR
34867|6202-40421|DQ878775,I,R,TDF_SIR
34869|6204-30729|DQ878777,I,R,TDF_SIR
34873|6208-30715|DQ878781,I,R,TDF_SIR
34874|6209-30715|DQ878782,S,I,TDF_SIR
34876|6211-30821|DQ878784,I,R,TDF_SIR
34878|6219-30730|DQ878786,I,R,TDF_SIR
34881|6222-30730|DQ878789,I,R,TDF_SIR
34882|6223-30730|DQ878790,I,R,TDF_SIR
34886|6227-30805|DQ878794,I,R,TDF_SIR
34893|6239-30729|DQ878801,I,R,TDF_SIR
34897|6246-30728|DQ878805,I,R,TDF_SIR
34906|6258-30902|DQ878815,I,S,TDF_SIR
34910|6262-30828|DQ878819,I,R,TDF_SIR
34913|6265-30806|DQ878822,I,R,TDF_SIR
34914|6266-30917|DQ878823,I,S,TDF_SIR
34916|6272-30910|DQ878825,I,R,TDF_SIR
34923|6279-30826|DQ878832,I,R,TDF_SIR
34924|6285-30924|DQ878833,I,S,TDF_SIR
34926|6287-30828|DQ878835,I,R,TDF_SIR
34929|6293-30910|DQ878838,I,R,TDF_SIR
34934|6304-30910|DQ878843,I,R,TDF_SIR
34939|6310-30911|DQ878848,I,S,TDF_SIR
34940|6311-30925|DQ878849,I,R,TDF_SIR
34942|6314-30917|DQ878851,I,S,TDF_SIR
34943|6315-30923|DQ878852,I,R,TDF_SIR
34944|6316-30929|DQ878853,I,R,TDF_SIR
34946|6318-30925|DQ878855,I,S,TDF_SIR
34948|6323-30923|DQ878857,I,S,TDF_SIR
34956|6342-30918|DQ878865,I,R,TDF_SIR
34958|6344-30918|DQ878867,S,I,TDF_SIR
34963|6356-30925|DQ878872,I,R,TDF_SIR
34965|6358-30926|DQ878874,I,R,TDF_SIR
34966|6359-30929|DQ878875,I,S,TDF_SIR
34967|6361-30926|DQ878876,I,R,TDF_SIR
34968|6362-30929|DQ878877,I,S,TDF_SIR
34974|6373-30926|DQ878883,I,R,TDF_SIR
34975|6374-30929|DQ878884,I,R,TDF_SIR
34977|6376-30929|DQ878886,I,R,TDF_SIR
34978|6377-30930|DQ878887,I,S,TDF_SIR
34983|7004-30805|DQ878892,I,S,TDF_SIR
34984|7005-30925|DQ878893,I,R,TDF_SIR
34985|7013-30715|DQ878894,I,S,TDF_SIR
34985|7013-31230|DQ878895,I,S,TDF_SIR
34986|7014-30715|DQ878896,I,R,TDF_SIR
34987|7015-30715|DQ878897,I,R,TDF_SIR
34988|7016-30716|DQ878899,I,R,TDF_SIR
34988|7016-31216|DQ878898,I,R,TDF_SIR
34989|7017-30716|DQ878900,I,R,TDF_SIR
34991|7019-30724|DQ878902,I,R,TDF_SIR
34993|7021-30825|DQ878905,I,R,TDF_SIR
34994|7022-30915|DQ878906,I,R,TDF_SIR
34995|7023-30915|DQ878908,I,R,TDF_SIR
34995|7023-40109|DQ878907,I,R,TDF_SIR
35003|7038-30917|DQ878916,I,S,TDF_SIR
35005|7043-30925|DQ878918,I,R,TDF_SIR
35007|7049-30429|DQ878920,I,S,TDF_SIR
35009|7051-30505|DQ878922,I,S,TDF_SIR
35013|7055-30714|DQ878926,I,R,TDF_SIR
35019|7064-30729|DQ878932,I,R,TDF_SIR
35025|7083-30926|DQ878938,I,R,TDF_SIR
35032|7091-30829|DQ878945,I,R,TDF_SIR
35035|7094-30930|DQ878948,I,R,TDF_SIR
35036|7095-30930|DQ878949,I,R,TDF_SIR
35037|7097-30714|DQ878950,I,S,TDF_SIR
35043|7103-30811|DQ878957,I,R,TDF_SIR
35044|7104-30818|DQ878958,I,S,TDF_SIR
35048|7109-30922|DQ878962,I,R,TDF_SIR
35049|7110-30930|DQ878963,I,S,TDF_SIR
35050|7121-30610|DQ878964,I,R,TDF_SIR
35051|7122-30811|DQ878965,I,R,TDF_SIR
35052|7123-30811|DQ878966,I,R,TDF_SIR
35058|7134-30729|DQ878972,I,S,TDF_SIR
35061|7137-30724|DQ878975,I,R,TDF_SIR
35062|7138-30729|DQ878976,S,I,TDF_SIR
35063|7139-30730|DQ878977,I,S,TDF_SIR
35064|7140-30730|DQ878978,I,R,TDF_SIR
35068|7144-30805|DQ878982,S,I,TDF_SIR
35071|7147-30616|DQ878985,I,S,TDF_SIR
35072|7148-30630|DQ878986,I,S,TDF_SIR
35074|7150-30825|DQ878988,I,R,TDF_SIR
35078|7154-30929|DQ878992,S,I,TDF_SIR
35079|7155-30930|DQ878993,I,S,TDF_SIR
35081|7157-30604|DQ878995,I,R,TDF_SIR
35082|7158-30604|DQ878996,I,R,TDF_SIR
35086|7162-30609|DQ879000,I,R,TDF_SIR
35091|7168-30627|DQ879005,I,S,TDF_SIR
35092|7169-30617|DQ879006,I,R,TDF_SIR
35095|7172-30707|DQ879009,I,S,TDF_SIR
35099|7176-30807|DQ879013,I,R,TDF_SIR
35103|7181-30904|DQ879017,I,R,TDF_SIR
35104|7182-30910|DQ879018,I,R,TDF_SIR
35109|7196-30729|DQ879023,I,R,TDF_SIR
35110|7197-30730|DQ879024,I,R,TDF_SIR
35115|7204-30829|DQ879029,S,I,TDF_SIR
35117|7206-30911|DQ879031,I,S,TDF_SIR
35121|9037-30901|DQ880675,I,S,TDF_SIR
35124|9349-30923|DQ880919,I,R,TDF_SIR
35127|9192-30915|DQ880799,S,I,TDF_SIR
35134|9249-30904|DQ880844,I,R,TDF_SIR
35136|9286-30929|DQ880876,I,R,TDF_SIR
35137|9015-30908|DQ880655,I,S,TDF_SIR
35142|9373-30929|DQ880930,I,R,TDF_SIR
35143|9289-30930|DQ880879,I,S,TDF_SIR
35150|9062-30820|DQ880689,I,R,TDF_SIR
35151|9067-30825|DQ880694,I,S,TDF_SIR
35152|9066-30825|DQ880693,I,R,TDF_SIR
35153|9064-30825|DQ880691,S,I,TDF_SIR
35156|9069-30827|DQ880696,I,S,TDF_SIR
35159|9205-30917|DQ880810,I,S,TDF_SIR
35166|9033-30825|DQ880671,I,R,TDF_SIR
35168|9027-30825|DQ880666,I,S,TDF_SIR
35170|9028-30825|DQ880667,I,R,TDF_SIR
35172|9035-30825|DQ880673,I,R,TDF_SIR
35178|9038-30901|DQ880676,I,S,TDF_SIR
35180|9216-30908|DQ880819,S,I,TDF_SIR
35181|9215-30908|DQ880818,I,R,TDF_SIR
35183|9214-30908|DQ880817,I,R,TDF_SIR
35185|9268-30915|DQ880862,I,R,TDF_SIR
35187|9223-30915|DQ880824,I,R,TDF_SIR
35198|9346-30923|DQ880918,I,S,TDF_SIR
35213|9240-30915|DQ880837,I,S,TDF_SIR
35215|9239-30915|DQ880836,I,R,TDF_SIR
35218|9245-30922|DQ880840,I,R,TDF_SIR
35234|9178-30911|DQ880787,I,R,TDF_SIR
35243|9355-30925|DQ880925,I,R,TDF_SIR
35250|9198-30910|DQ880804,S,I,TDF_SIR
35261|9303-30922|DQ880888,I,R,TDF_SIR
35272|9079-30903|DQ880705,I,R,TDF_SIR
35274|9083-30904|DQ880708,S,I,TDF_SIR
35275|9250-30908|DQ880845,I,S,TDF_SIR
35276|9251-30908|DQ880846,I,S,TDF_SIR
35279|9255-30911|DQ880850,S,I,TDF_SIR
35286|9264-30923|DQ880858,I,R,TDF_SIR
35288|9263-30923|DQ880857,I,R,TDF_SIR
35294|9284-30929|DQ880875,I,R,TDF_SIR
35298|9293-30930|DQ880880,I,R,TDF_SIR
35306|9017-30909|DQ880657,I,S,TDF_SIR
35310|9228-30911|DQ880827,I,S,TDF_SIR
35311|9225-30911|DQ880826,S,I,TDF_SIR
35313|9230-30915|DQ880829,I,S,TDF_SIR
35321|9321-30924|DQ880901,I,S,TDF_SIR
35325|9091-30827|DQ880714,I,R,TDF_SIR
35327|9089-30827|DQ880713,I,R,TDF_SIR
35330|9085-30827|DQ880709,I,R,TDF_SIR
35332|9088-30827|DQ880712,I,R,TDF_SIR
35341|9007-30923|DQ880649,I,R,TDF_SIR
35343|9006-30923|DQ880648,I,S,TDF_SIR
35352|9165-30925|DQ880775,I,S,TDF_SIR
35355|9374-30929|DQ880931,I,R,TDF_SIR
35356|9168-30929|DQ880777,I,R,TDF_SIR
35360|9154-30930|DQ880766,I,S,TDF_SIR
35362|9379-30930|DQ880936,I,S,TDF_SIR
35363|9380-30930|DQ880937,I,S,TDF_SIR
35366|9101-30908|DQ880722,I,R,TDF_SIR
35372|9113-30918|DQ880731,I,S,TDF_SIR
35381|9123-30930|DQ880741,I,S,TDF_SIR
35386|9147-30825|DQ880760,I,R,TDF_SIR
35387|9149-30826|DQ880762,S,I,TDF_SIR
35391|9150-30908|DQ880763,I,S,TDF_SIR
35393|9143-30929|DQ880757,I,R,TDF_SIR
35394|9135-30918|DQ880752,S,I,TDF_SIR
35395|9131-30918|DQ880749,I,R,TDF_SIR
35400|9129-30918|DQ880747,I,R,TDF_SIR
35413|9047-30929|DQ880683,I,R,TDF_SIR
35418|7211-30930|DQ879036,I,S,TDF_SIR
35421|7226-30828|DQ879039,I,R,TDF_SIR
35424|7229-30930|DQ879042,I,S,TDF_SIR
35431|8004-30514|DQ879049,I,R,TDF_SIR
35441|8014-30818|DQ879059,I,R,TDF_SIR
35442|8015-30819|DQ879060,I,R,TDF_SIR
35449|8029-30509|DQ879067,I,R,TDF_SIR
35455|8035-30625|DQ879073,I,R,TDF_SIR
35459|8051-30924|DQ879077,S,I,TDF_SIR
35462|8056-30930|DQ879080,S,I,TDF_SIR
35464|8062-30814|DQ879082,I,S,TDF_SIR
35468|8076-30925|DQ879086,I,R,TDF_SIR
35470|8078-30923|DQ879088,I,R,TDF_SIR
35473|8091-30926|DQ879091,I,R,TDF_SIR
35476|8099-30922|DQ879094,I,R,TDF_SIR
35476|8099-30930|DQ879095,I,R,TDF_SIR
36216|3304|,I,R,TDF_SIR
36489|FDB_Pt4|EF434882,I,R,TDF_SIR
36493|FDB_Pt23|EF434886,S,I,TDF_SIR
36651|B-0526|AY833587,I,S,TDF_SIR
36654|B-0604|AY833590,I,S,TDF_SIR
37272|MR_CH5|EF193888,I,R,TDF_SIR
37299|MR_CH321|EF193921,I,R,TDF_SIR
37315|MR_CH48|EF193939,I,R,TDF_SIR
37317|MR_CH501|EF193943,I,S,TDF_SIR
37337|MR_CH70|EF193964,I,R,TDF_SIR
37346|MR_CH79|EF193978,I,S,TDF_SIR
37375|MR_CH1081|EF194010,I,R,TDF_SIR
37390|MR_CH123|EF194025,I,R,TDF_SIR
37843|CS_282|,S,I,TDF_SIR
37850|CS_472|,I,R,TDF_SIR
378|CA34636|AY800658,I,R,TDF_SIR
378|CA41253|AY800659,I,R,TDF_SIR
38129|CA84910|GQ213274,I,S,TDF_SIR
38131|CA84914|,I,R,TDF_SIR
38279|1195_1467|EF026195,I,S,TDF_SIR
38279|1195_1680|EF026196,I,S,TDF_SIR
38285|1599_2995|EF026213,I,S,TDF_SIR
38486|66169R|EF376917,S,I,TDF_SIR
38499|54929R|EF376943,I,R,TDF_SIR
3868|CA11723|AF514154,I,R,TDF_SIR
3885|CA9077|AY030890,I,R,TDF_SIR
3896|CA9094|AY030901,I,S,TDF_SIR
3898|CA17413|AF514157,I,S,TDF_SIR
3898|CA9097|AY030903,I,S,TDF_SIR
3910|CA13134|AY801198,I,R,TDF_SIR
3910|CA20021|AF514160,I,R,TDF_SIR
391|143P16W88|AF013425,I,R,TDF_SIR
3920|CA37718|AY801203,I,S,TDF_SIR
3920|CA37719|AY801204,I,S,TDF_SIR
3920|CA37721|AY801205,I,S,TDF_SIR
3929|CA37677|AY801207,I,R,TDF_SIR
3932|CA14759|AF514161,I,R,TDF_SIR
3938|CA9148|AY030937,I,R,TDF_SIR
3942|CA16859|AF514163,I,S,TDF_SIR
3945|CA15999|AY801215,I,R,TDF_SIR
3950|CA9176|AY030948,I,R,TDF_SIR
3951|CA9178|AY030949,I,R,TDF_SIR
39556|0901c|EF548334,I,R,TDF_SIR
3955|CA34341|AY801219,I,R,TDF_SIR
3961|CA9192|AY030959,I,R,TDF_SIR
3968|CA9209|AY030966,I,S,TDF_SIR
3975|CA9221|AY030974,I,S,TDF_SIR
3977|CA9224|AY030976,I,R,TDF_SIR
3978|CA12525|AY801227,I,R,TDF_SIR
3978|CA16918|AY801228,I,R,TDF_SIR
3978|CA9225|AY030977,I,R,TDF_SIR
3985|CA34305|AY801233,I,R,TDF_SIR
3985|CA34985|AY801234,I,R,TDF_SIR
3985|CA9234|AY030984,I,R,TDF_SIR
3987|CA12264|AF514169,S,I,TDF_SIR
3987|CA9237|AY030986,S,I,TDF_SIR
3990|CA9242|AY030989,I,R,TDF_SIR
3999|CA9256|AY030997,I,R,TDF_SIR
4001|CA12259|AY801239,I,S,TDF_SIR
4011|CA9269|AY031008,I,S,TDF_SIR
4013|CA34306|AY801244,S,I,TDF_SIR
40151|2581a|EF549162,S,I,TDF_SIR
40151|2581b|,S,I,TDF_SIR
4019|CA9280|AY031015,I,S,TDF_SIR
4022|CA9283|AY031017,I,R,TDF_SIR
4023|CA9284|AY031018,S,I,TDF_SIR
4027|CA9288|AY031022,I,R,TDF_SIR
40295|3210b|EF548383,I,S,TDF_SIR
4034|CA9297|AY031029,I,S,TDF_SIR
405|143P17W72|AF013453,I,S,TDF_SIR
4051|CA12375|AF514174,I,R,TDF_SIR
4051|CA9314|AY031045,I,R,TDF_SIR
4060|CA9325|AY031055,I,S,TDF_SIR
4062|CA16881|AF514175,I,R,TDF_SIR
4062|CA9328|AY031057,I,R,TDF_SIR
4065|CA9333|AY031060,I,R,TDF_SIR
407|143P10W56|AF013457,I,R,TDF_SIR
40740|NPT111-PL|EF186965,S,I,TDF_SIR
40744|NPT101-PL|EF186969,S,I,TDF_SIR
40745|NPT100-PL|EF186970,I,R,TDF_SIR
40754|NPT106-PL|EF186979,S,I,TDF_SIR
40759|NPT6-PL|EF186984,I,S,TDF_SIR
4075|CA9355|AY031069,I,R,TDF_SIR
40761|NPT98-PL|EF186986,I,S,TDF_SIR
40763|NPT95-PL|EF186988,S,I,TDF_SIR
4076|CA13878|AY801258,I,R,TDF_SIR
4076|CA9357|AY031070,I,R,TDF_SIR
4078|CA9364|AY031072,I,S,TDF_SIR
4091|CA9379|AY031083,S,I,TDF_SIR
4100|CA9395|AY031091,I,S,TDF_SIR
4101|CA9396|AY031092,I,R,TDF_SIR
4104|CA9406|AY031095,I,S,TDF_SIR
41215|03HN_CR012|EU312639,I,R,TDF_SIR
41220|03HN_CR034|EU312644,I,S,TDF_SIR
4125|CA40821|AY802699,I,R,TDF_SIR
41307|03HN_CR025|EU312731,I,S,TDF_SIR
41355|03HN_TX078|EU312779,I,S,TDF_SIR
41429|03HN_TX123|EU312853,I,S,TDF_SIR
41507|03HN_TX201|EU312931,I,S,TDF_SIR
41516|03HN_TX213|EU312940,I,S,TDF_SIR
41529|03HN_TX230|EU312953,I,R,TDF_SIR
4167|CA9938|AY031144,I,S,TDF_SIR
4278|JL-4-pre|,I,S,TDF_SIR
43084|ICH01|EU307996,I,S,TDF_SIR
43086|ICH03|EU307998,I,S,TDF_SIR
43096|ICH17|EU308008,I,R,TDF_SIR
43116|sw010|EU308028,I,S,TDF_SIR
43117|sw011|EU308029,I,S,TDF_SIR
43134|sw033|EU308046,I,S,TDF_SIR
43145|sw044|EU308057,S,I,TDF_SIR
4315|CA23704|AY801297,I,S,TDF_SIR
4315|CA37816|AY802701,I,S,TDF_SIR
43181|sw083|EU308093,S,I,TDF_SIR
43187|SW090|EU308099,I,S,TDF_SIR
4333|CA23742|AY801304,S,I,TDF_SIR
4345|CA17375|AY801308,I,R,TDF_SIR
4345|CA23507|AY801309,I,R,TDF_SIR
4354|CA10552|AY031215,S,I,TDF_SIR
4354|CA15914|AF514190,S,I,TDF_SIR
4360|CA10558|AY801312,I,R,TDF_SIR
4360|CA12288|AY305950,I,R,TDF_SIR
4360|CA13618|AF514191,I,R,TDF_SIR
4366|CA24206|AY801313,I,S,TDF_SIR
43702|203|AB356103,I,R,TDF_SIR
43718|482|AB356119,S,I,TDF_SIR
4373|CA14139|AF514192,I,R,TDF_SIR
4374|CA10577|AY031232,I,R,TDF_SIR
4375|CA10578|AY031233,I,R,TDF_SIR
4392|CA10598|AY031250,I,S,TDF_SIR
4397|CA10603|AY031255,I,R,TDF_SIR
4398|CA14806|AY801321,I,R,TDF_SIR
4398|CA20137|AY801322,I,R,TDF_SIR
4401|CA16401|AF514195,S,I,TDF_SIR
4401|CA24102|AY305925,S,I,TDF_SIR
4408|CA10616|AY031264,I,R,TDF_SIR
4409|CA16419|AY801329,I,R,TDF_SIR
4409|CA23930|AY801330,S,I,TDF_SIR
4416|CA16920|AF514198,I,S,TDF_SIR
4416|CA20100|AY801334,I,S,TDF_SIR
4416|CA20252|AY801335,I,S,TDF_SIR
4416|CA21081|AY801336,I,S,TDF_SIR
4417|CA10626|AY031271,I,S,TDF_SIR
4420|CA10629|AY031274,I,R,TDF_SIR
4423|CA24549|AY801339,I,S,TDF_SIR
4452|P211-11|,I,R,TDF_SIR
4452|P211-763|,I,R,TDF_SIR
4461|CA23714|AY801349,I,R,TDF_SIR
4463|CA38101|AY801351,I,S,TDF_SIR
4465|CA10939|AY031309,I,R,TDF_SIR
44867|PRRT_1308|EF368618,I,S,TDF_SIR
4501|CA10988|AY031341,I,R,TDF_SIR
4501|CA15824|AY801360,I,R,TDF_SIR
4504|CA10993|AY031343,I,R,TDF_SIR
4504|CA21227|AY801362,I,R,TDF_SIR
4518|CA11008|AY031357,I,R,TDF_SIR
4519|CA15944|AY801371,I,R,TDF_SIR
4535|Vent11B|AF169062,I,S,TDF_SIR
4535|Vent11W24|AF169063,I,S,TDF_SIR
4536|Vent12B|AF169064,I,R,TDF_SIR
4537|Vent13B|AF169066,I,S,TDF_SIR
4537|Vent13W24|AF169067,I,S,TDF_SIR
45408|PRRT_1849|EF369159,I,R,TDF_SIR
4550|Vent26B|AF169092,I,R,TDF_SIR
4561|Vent37B|AF169114,S,I,TDF_SIR
4561|Vent37W24|AF169115,S,I,TDF_SIR
4563|Vent39B|AF169118,I,S,TDF_SIR
4563|Vent39W24|AF169119,I,S,TDF_SIR
4564|CA11190|AY031362,S,I,TDF_SIR
4565|CA37765|AY801372,I,S,TDF_SIR
4572|CA11198|AY031369,I,S,TDF_SIR
45882|01SP-LP38|DQ926897,S,I,TDF_SIR
4589|SD-20_24|AF294543,S,I,TDF_SIR
4589|SD-20_28|AF294544,S,I,TDF_SIR
4589|SD-20_36|AF294545,S,I,TDF_SIR
4596|SD-12_48|AF294533,I,S,TDF_SIR
4596|SD-12|AF124547,I,S,TDF_SIR
4602|SD-1_0|AF294515,I,S,TDF_SIR
4602|SD-1_11|AF294518,I,S,TDF_SIR
4602|SD-1_4|AF294516,I,S,TDF_SIR
4602|SD-1_5|AF294517,I,S,TDF_SIR
4603|0503-2613|,S,I,TDF_SIR
4603|0503-2964|,S,I,TDF_SIR
4603|P503-1495|,I,R,TDF_SIR
4603|P503-29|,S,I,TDF_SIR
4603|P503-710|,S,I,TDF_SIR
4603|P503-788|,S,I,TDF_SIR
4606|0958-2850|,I,R,TDF_SIR
46066|D604_C1|DQ991653,I,S,TDF_SIR
46066|D604_C2|DQ991654,I,S,TDF_SIR
46068|D610_C1|DQ991657,I,S,TDF_SIR
46068|D610_C2|DQ991658,I,S,TDF_SIR
46069|D615_C1|DQ991659,I,S,TDF_SIR
46069|D615_C2|DQ991660,I,S,TDF_SIR
46074|D659_C1|DQ991668,I,S,TDF_SIR
46074|D659_C2|DQ991669,I,S,TDF_SIR
46085|A2619_C1|EF525657,I,S,TDF_SIR
46085|A2619_C2|EF525658,I,S,TDF_SIR
46091|C10559_C1|EF525666,I,R,TDF_SIR
4612|1640-2222|,I,R,TDF_SIR
4612|1640-2968|,I,R,TDF_SIR
4612|P1640-1864|,I,R,TDF_SIR
4613|1693-1975|,I,S,TDF_SIR
4613|P1693-1190|,I,S,TDF_SIR
4616|2551-2223|,I,S,TDF_SIR
4616|2551-3137|,I,S,TDF_SIR
4617|2620-3080|,I,R,TDF_SIR
4626|6659-1914|,I,S,TDF_SIR
4634|P3121-337|,I,R,TDF_SIR
4642|P3926-732|,I,R,TDF_SIR
4649|4603-1579|,I,R,TDF_SIR
4656|5663-2236|,I,R,TDF_SIR
4673|P9877-856|,I,R,TDF_SIR
4729|CA11591|AY031391,I,R,TDF_SIR
4740|CA11607|AY031402,I,S,TDF_SIR
4743|CA11613|AY031405,S,I,TDF_SIR
4743|CA24343|AY801386,S,I,TDF_SIR
4743|CA24345|AY802704,S,I,TDF_SIR
4743|CA34921|AY801387,S,I,TDF_SIR
4743|CA42712|AY801388,S,I,TDF_SIR
4749|CA11624|AY031410,I,S,TDF_SIR
4749|CA21066|AY801389,I,S,TDF_SIR
4750|CA11625|AY031411,I,R,TDF_SIR
4751|CA17388|AF514208,I,S,TDF_SIR
4755|CA11630|AY031416,S,I,TDF_SIR
4756|CA34766|AY801390,I,S,TDF_SIR
4769|CA24176|AY801392,I,R,TDF_SIR
4771|CA39047|AY801394,I,R,TDF_SIR
4771|CA48254|AY801395,I,R,TDF_SIR
4773|CA11662|AY031433,I,S,TDF_SIR
4773|CA23186|AY801397,I,S,TDF_SIR
4773|CA41231|AY801398,I,S,TDF_SIR
477|JIDP24W104|AF021298,S,I,TDF_SIR
4786|CA11679|AY031446,I,R,TDF_SIR
4797|CA11694|AY031456,I,R,TDF_SIR
4797|CA35258|AY801413,I,R,TDF_SIR
4805|CA41263|AY801417,S,I,TDF_SIR
4812|CA20104|AF514214,I,R,TDF_SIR
4812|CA34770|AY801419,I,R,TDF_SIR
4812|CA88224|GQ213302,I,R,TDF_SIR
4822|CA11732|AY031481,I,R,TDF_SIR
482|JIDP17W104|AF021302,I,R,TDF_SIR
4838|ASRU014|,I,S,TDF_SIR
4843|ASRU021|,S,I,TDF_SIR
4846|ASRU015|,I,R,TDF_SIR
4848|ASRU011|,I,S,TDF_SIR
485|JIDP7W104|AF021305,I,S,TDF_SIR
4861|CA15818|AY801427,I,R,TDF_SIR
4873|CA11970|AY031513,I,S,TDF_SIR
4873|CA35194|AY802706,I,S,TDF_SIR
4873|CA38081|AY801434,I,S,TDF_SIR
4873|CA38083|AY802707,I,S,TDF_SIR
4881|CA11986|AY031521,I,R,TDF_SIR
4888|CA11993|AY031528,I,R,TDF_SIR
4891|CA11996|AY031531,I,R,TDF_SIR
4894|CA12000|AY031534,I,S,TDF_SIR
4899|CA16006|AF514217,I,R,TDF_SIR
4900|CA37764|,I,S,TDF_SIR
4902|CA12010|AY031542,I,S,TDF_SIR
4908|CA12016|AY031548,I,R,TDF_SIR
4908|CA15883|AY801442,I,R,TDF_SIR
4908|CA23162|AY801443,I,R,TDF_SIR
4914|CA17367|AY305946,I,R,TDF_SIR
493|JIDP10W104|AF021310,I,R,TDF_SIR
495|JIDP37W104|AF021313,I,R,TDF_SIR
496|JIDP21W104|AF021314,I,R,TDF_SIR
497|JIDP9W104|AF021315,I,R,TDF_SIR
498|JIDP20W104|AF021312,I,R,TDF_SIR
4992|CA23918|AY801446,I,S,TDF_SIR
4994|CA12261|AY031569,S,I,TDF_SIR
4994|CA34979|AY801447,S,I,TDF_SIR
4994|CA38019|AY801448,S,I,TDF_SIR
5000|CA12268|AY031575,I,S,TDF_SIR
5002|CA12270|AY031577,I,R,TDF_SIR
5006|CA12277|AY031581,I,S,TDF_SIR
5006|CA16016|AF514219,I,S,TDF_SIR
5006|CA24397|AY305924,I,S,TDF_SIR
500|JIDP22W104|AF021316,I,R,TDF_SIR
5027|CA41229|AY801458,I,R,TDF_SIR
5036|CA12310|AY031607,I,S,TDF_SIR
5039|CA12313|AY031610,I,R,TDF_SIR
5042|CA38123|AY801462,I,S,TDF_SIR
5073|CA34508|AY801474,I,R,TDF_SIR
5076|CA12358|AY031645,I,S,TDF_SIR
5076|CA24832|AY801478,I,S,TDF_SIR
5092|CA12374|AY031660,I,S,TDF_SIR
5103|CA12386|AY031671,I,R,TDF_SIR
5107|CA12390|AY031675,S,I,TDF_SIR
5109|CA12398|AY031677,I,R,TDF_SIR
5110|CA34663|AY801484,I,R,TDF_SIR
5111|CA37931|AY801485,I,R,TDF_SIR
5127|CA12418|AY031694,I,R,TDF_SIR
5147|CA17468|AF514221,I,R,TDF_SIR
5147|CA24505|AY801494,I,R,TDF_SIR
5148|CA12441|AY031714,I,R,TDF_SIR
5148|CA17414|AY801497,I,R,TDF_SIR
5149|CA12442|AY031715,I,R,TDF_SIR
5153|CA12448|AY031720,I,S,TDF_SIR
5168|CA12464|AY031734,S,I,TDF_SIR
5173|CA16876|AY801504,I,R,TDF_SIR
5175|CA37859|AY801506,I,S,TDF_SIR
5197|CA12498|AY031760,I,R,TDF_SIR
5198|CA12499|AY031761,I,S,TDF_SIR
5202|CA12504|AY031765,I,R,TDF_SIR
5205|CA24664|AY801515,I,S,TDF_SIR
5217|CA12524|AY031778,I,R,TDF_SIR
5218|CA13056|AY801519,I,S,TDF_SIR
5218|CA34915|AY801520,I,S,TDF_SIR
5250|CA12846|AY031807,I,R,TDF_SIR
5257|CA21126|AY801525,I,R,TDF_SIR
5271|CA34532|AY801536,I,R,TDF_SIR
5299|CA13595|AY031856,I,S,TDF_SIR
5299|CA24377|AY801543,I,S,TDF_SIR
5308|CA13017|AY031864,I,R,TDF_SIR
5309|CA35019|AY801545,S,I,TDF_SIR
5311|CA13020|AY031866,I,R,TDF_SIR
